project,current_analysis_key,creation_analysis_key,issue_key,type,rule,severity,status,resolution,effort,debt,tags,creation_date,update_date,close_date,message,component,start_line,end_line,start_offset,end_offset,hash,from_hotspot
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCEh00a1E-sk78Ho,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2009-11-12 00:54:06,2011-07-15 12:26:36,,Replace this use of System.out or System.err by a logger.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/Version.java,25.0,25.0,6.0,16.0,4588bea4ff6bf3eca5c5974139449f52,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCEh00a1E-sk78Hp,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2009-11-12 00:54:06,2011-07-15 12:26:36,,Replace this use of System.out or System.err by a logger.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/Version.java,28.0,28.0,4.0,14.0,a68def35c384cb58c6c17b30ee25e3df,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCFA00a1E-sk78IQ,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/util/AbstractProgram.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCFA00a1E-sk78IK,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2009-11-12 00:54:06,2011-07-15 12:26:36,,Replace this use of System.out or System.err by a logger.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/util/AbstractProgram.java,56.0,56.0,8.0,18.0,c1b3cfd686d32b18d83d98c39dab33ad,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCFA00a1E-sk78IL,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2009-11-12 00:54:06,2011-07-15 12:26:36,,Replace this use of System.out or System.err by a logger.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/util/AbstractProgram.java,70.0,70.0,6.0,16.0,0f68410760ed357b14a42084b3f37435,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCFA00a1E-sk78IP,BUG,squid:S2142,MAJOR,OPEN,,15,15,"cwe,error-handling,multi-threading",2009-11-12 00:54:06,2011-07-15 12:26:36,,"Either re-interrupt this method or rethrow the ""InterruptedException"".",gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/util/AbstractProgram.java,113.0,113.0,17.0,39.0,eb375774c265dedeefeb29283ceea9bc,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCFA00a1E-sk78IO,CODE_SMELL,squid:S3626,MINOR,OPEN,,1,1,"clumsy,redundant",2009-11-12 00:54:06,2011-07-15 12:26:36,,Remove this redundant jump.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/util/AbstractProgram.java,114.0,114.0,10.0,19.0,5e2bd708bfd9ed026a3eaba9f333b333,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCFA00a1E-sk78IJ,CODE_SMELL,squid:S00112,MAJOR,OPEN,,20,20,"cert,cwe,error-handling",2009-11-12 00:54:06,2011-07-15 12:26:36,,Define and throw a dedicated exception instead of using a generic one.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/util/AbstractProgram.java,127.0,127.0,35.0,44.0,4de03fa0525d806c7a8fe2acf1855153,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCJW00a1E-sk78Nj,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-prettify/src/main/java/com/google/gerrit/prettify/common/EditList.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCJW00a1E-sk78Ng,CODE_SMELL,squid:S1604,MAJOR,OPEN,,5,5,java8,2009-11-12 00:54:06,2011-07-15 12:26:36,,Make this anonymous inner class a lambda (sonar.java.source not set. Assuming 8 or greater.),gerrit:gerrit-prettify/src/main/java/com/google/gerrit/prettify/common/EditList.java,41.0,41.0,15.0,29.0,674ec3cf163d04454c86c07a50bb8b87,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCJW00a1E-sk78Nh,BUG,squid:S2272,MINOR,OPEN,,5,5,"error-handling,unpredictable",2009-11-12 00:54:06,2011-07-15 12:26:36,,"Add a ""NoSuchElementException"" for iteration beyond the end of the collection.",gerrit:gerrit-prettify/src/main/java/com/google/gerrit/prettify/common/EditList.java,50.0,50.0,22.0,26.0,b47937b61c070d01e8e9edc92410ffe2,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCJW00a1E-sk78Ni,CODE_SMELL,squid:S1161,MAJOR,OPEN,,5,5,bad-practice,2009-11-12 00:54:06,2011-07-15 12:26:36,,"Add the ""@Override"" annotation above this method signature",gerrit:gerrit-prettify/src/main/java/com/google/gerrit/prettify/common/EditList.java,57.0,57.0,22.0,28.0,1b9178d95b3f808cfdbcf82cab899405,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCJW00a1E-sk78Nf,CODE_SMELL,squid:S1066,MAJOR,OPEN,,5,5,clumsy,2009-11-12 00:54:06,2011-07-15 12:26:36,,Merge this if statement with the enclosing one.,gerrit:gerrit-prettify/src/main/java/com/google/gerrit/prettify/common/EditList.java,162.0,162.0,8.0,10.0,746542da40d1dec8f0d6162f2628f7b8,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCJe00a1E-sk78Nr,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-prettify/src/main/java/com/google/gerrit/prettify/common/SparseFileContent.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCJe00a1E-sk78Nl,CODE_SMELL,squid:S2065,MINOR,OPEN,,2,2,"serialization,unused",2009-11-12 00:54:06,2011-07-15 12:26:36,,"Remove the ""transient"" modifier from this field.",gerrit:gerrit-prettify/src/main/java/com/google/gerrit/prettify/common/SparseFileContent.java,28.0,28.0,10.0,19.0,2e2ee8e011ed47386f040ad66207e954,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCJe00a1E-sk78Nm,CODE_SMELL,squid:S2293,MINOR,OPEN,,1,1,clumsy,2009-11-12 00:54:06,2011-07-15 12:26:36,,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",gerrit:gerrit-prettify/src/main/java/com/google/gerrit/prettify/common/SparseFileContent.java,31.0,31.0,26.0,33.0,0ebbc8873651103ca4ce22eed6c1f55b,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCJe00a1E-sk78Nq,CODE_SMELL,squid:S2293,MINOR,OPEN,,1,1,clumsy,2009-11-12 00:54:06,2011-07-15 12:26:36,,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",gerrit:gerrit-prettify/src/main/java/com/google/gerrit/prettify/common/SparseFileContent.java,279.0,279.0,27.0,35.0,5936bb348242e5cf55233487cb3d49d9,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB-200a1E-sk78Cr,CODE_SMELL,common-java:DuplicatedBlocks,MAJOR,OPEN,,20,20,pitfall,2009-11-12 00:54:06,2011-07-15 12:26:36,,1 duplicated blocks of code must be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AbstractAgreement.java,,,,,,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB-200a1E-sk78Ct,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AbstractAgreement.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB-200a1E-sk78Cs,CODE_SMELL,squid:S2786,MINOR,OPEN,,2,2,clumsy,2009-11-12 00:54:06,2011-07-15 12:26:36,,"Remove this redundant ""static"" qualifier.",gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AbstractAgreement.java,21.0,21.0,9.0,15.0,8516dedf8ddd8d932ac4231ed2c24f36,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB-i00a1E-sk78Cm,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/Account.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB-i00a1E-sk78Cl,CODE_SMELL,squid:S2786,MINOR,OPEN,,2,2,clumsy,2009-11-12 00:54:06,2011-07-15 12:26:36,,"Remove this redundant ""static"" qualifier.",gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/Account.java,62.0,62.0,9.0,15.0,6602c93c297b8f2530f5ace8754709cb,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB-i00a1E-sk78Ck,CODE_SMELL,squid:S1700,MAJOR,OPEN,,10,10,brain-overload,2009-11-12 00:54:06,2011-07-15 12:26:36,,"Rename field ""id""",gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/Account.java,86.0,86.0,18.0,20.0,7fc4fe85c6588c69cfe0cf35b7ae396c,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB8-00a1E-sk78B9,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountAccess.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB-b00a1E-sk78Ch,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountAgreement.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB-f00a1E-sk78Ci,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountAgreementAccess.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB-_00a1E-sk78Cw,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountExternalId.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB9w00a1E-sk78CR,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountExternalIdAccess.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB_E00a1E-sk78C3,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountGeneralPreferences.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB_E00a1E-sk78Cy,VULNERABILITY,squid:S2386,MINOR,OPEN,,15,15,"cert,cwe,unpredictable",2009-11-12 00:54:06,2011-07-15 12:26:36,,"Make this member ""protected"".",gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountGeneralPreferences.java,26.0,26.0,30.0,46.0,2f0d7248d5fad147cbfca65a1c8a9cdf,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB_E00a1E-sk78Cx,CODE_SMELL,squid:S1186,CRITICAL,OPEN,,5,5,suspicious,2009-11-12 00:54:06,2011-07-15 12:26:36,,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountGeneralPreferences.java,123.0,123.0,9.0,34.0,ab02916f185a954ad38ea4f5d0b561c5,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB9J00a1E-sk78CE,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountGroup.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB9J00a1E-sk78CC,CODE_SMELL,squid:S1700,MAJOR,OPEN,,10,10,brain-overload,2009-11-12 00:54:06,2011-07-15 12:26:36,,"Rename field ""id""",gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountGroup.java,113.0,113.0,18.0,20.0,7fc4fe85c6588c69cfe0cf35b7ae396c,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB9J00a1E-sk78CD,CODE_SMELL,squid:S2786,MINOR,OPEN,,2,2,clumsy,2009-11-12 00:54:06,2011-07-15 12:26:36,,"Remove this redundant ""static"" qualifier.",gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountGroup.java,140.0,140.0,9.0,15.0,a749f74ffa255a916f7e0a3c9d39cd10,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB7x00a1E-sk78BV,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountGroupAccess.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB_V00a1E-sk78C9,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountGroupAgreement.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB9m00a1E-sk78CO,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountGroupAgreementAccess.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB9800a1E-sk78CV,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountGroupMember.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB9z00a1E-sk78CS,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountGroupMemberAccess.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB8I00a1E-sk78Bf,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountGroupMemberAudit.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB7q00a1E-sk78BT,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountGroupMemberAuditAccess.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB-X00a1E-sk78Cf,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountPatchReview.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB-y00a1E-sk78Cq,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountPatchReviewAccess.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB-700a1E-sk78Cv,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountProjectWatch.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB-R00a1E-sk78Cd,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountProjectWatchAccess.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB9O00a1E-sk78CF,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountSshKey.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB-o00a1E-sk78Cn,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AccountSshKeyAccess.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB_R00a1E-sk78C7,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/ApprovalCategory.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB_R00a1E-sk78C6,CODE_SMELL,squid:S1700,MAJOR,OPEN,,10,10,brain-overload,2009-11-12 00:54:06,2011-07-15 12:26:36,,"Rename field ""id""",gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/ApprovalCategory.java,31.0,31.0,21.0,23.0,2501df4137b0c8aff4ca1e70c35a2ed8,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB_Z00a1E-sk78C-,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/ApprovalCategoryAccess.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB-N00a1E-sk78Cc,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/ApprovalCategoryValue.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB7u00a1E-sk78BU,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/ApprovalCategoryValueAccess.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB8Y00a1E-sk78Bp,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/AuthType.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB9C00a1E-sk78B-,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/Branch.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB8k00a1E-sk78B0,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/Change.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB8k00a1E-sk78By,CODE_SMELL,squid:S1700,MAJOR,OPEN,,10,10,brain-overload,2009-11-12 00:54:06,2011-07-15 12:26:36,,"Rename field ""id""",gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/Change.java,105.0,105.0,18.0,20.0,7fc4fe85c6588c69cfe0cf35b7ae396c,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB8k00a1E-sk78Bz,CODE_SMELL,squid:S2786,MINOR,OPEN,,2,2,clumsy,2009-11-12 00:54:06,2011-07-15 12:26:36,,"Remove this redundant ""static"" qualifier.",gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/Change.java,203.0,203.0,9.0,15.0,8516dedf8ddd8d932ac4231ed2c24f36,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB_K00a1E-sk78C4,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-12 00:54:06,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-reviewdb/src/main/java/com/google/gerrit/reviewdb/ChangeAccess.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
